Taxon id;Global sorteringsordning;Vetenskapligt namn;Svenskt namn;Kategori;Observationer;Landskapstyp;RedListCategory;Rödlistningskriterium
4000104;56869;Aves;fåglar;Klass;89653140;;;
3000279;56870;Anseriformes;andfåglar;Ordning;13854032;;;
2002065;56871;Anatidae;änder;Familj;13853770;;;
1008689;56872;Oxyura;kopparänder;Släkte;138;;;
233178;56873;Oxyura leucocephala;kopparand;Art;0;;NA;
233177;56874;Oxyura jamaicensis;amerikansk kopparand;Art;136;Sötvatten (L) - Stor betydelse, Våtmark (V) - Stor betydelse;NA;
6332424;56875;Oxyura jamaicensis ferruginea;andinsk kopparand;Underart;0;;NA;
233889;56876;Oxyura jamaicensis jamaicensis;nordlig amerikansk kopparand;Underart;0;;NA;
1016771;56877;Anserinae;gäss och svanar;Underfamilj;5093841;;;
1001442;56878;Cygnus;svanar;Släkte;1973319;;;
102927;56879;Cygnus olor;knölsvan;Art;840752;Brackvatten (B) - Stor betydelse, Havsstrand (H) - Stor betydelse, Marin miljö (M) - Stor betydelse, Sötvatten (L) - Stor betydelse, Våtmark (V) - Stor betydelse;LC;
234080;56880;Cygnus atratus;svart svan;Art;1278;Sötvatten (L) - Stor betydelse;NA;
102610;56881;Cygnus columbianus;mindre sångsvan;Art;53320;Brackvatten (B) - Har betydelse, Havsstrand (H) - Har betydelse, Jordbrukslandskap (J) - Har betydelse;NA;
205923;56882;Cygnus columbianus columbianus;tundrasvan;Underart;23;;NA;
205922;56883;Cygnus columbianus bewickii;vanlig mindre sångsvan;Underart;184;;NA;
233835;56884;Cygnus columbianus bewickii;mindre sångsvan;Underart;0;;;
233836;56885;Cygnus columbianus columbianus;tundrasvan;Underart;0;;;
100045;56886;Cygnus cygnus;sångsvan;Art;1075059;Jordbrukslandskap (J) - Stor betydelse, Sötvatten (L) - Stor betydelse, Våtmark (V) - Stor betydelse, Brackvatten (B) - Har betydelse, Havsstrand (H) - Har betydelse, Marin miljö (M) - Har betydelse;LC;
266223;56887;Cygnus cygnus x olor;sångsvan x knölsvan;Hybrid;51;;NA;
266222;56888;Cygnus columbianus/cygnus;mindre sångsvan/sångsvan;Artkomplex;1128659;;NA;
1001444;56889;Branta;brantagäss;Släkte;1417211;;;
103059;56890;Branta bernicla;prutgås;Art;100608;Havsstrand (H) - Stor betydelse;NA;
205927;56891;Branta bernicla nigricans;svartbukig prutgås;Underart;260;;NA;
233838;56892;Branta bernicla bernicla;mörkbukig prutgås;Underart;2572;;NA;
205926;56893;Branta bernicla hrota;ljusbukig prutgås;Underart;1548;;NA;
266742;56894;Branta bernicla bernicla x hrota;mörkbukig prutgås x ljusbukig prutgås;Hybrid;4;;NA;
232269;56895;Branta ruficollis;rödhalsad gås;Art;2416;;NA;
102929;56896;Branta canadensis;kanadagås;Art;833117;Jordbrukslandskap (J) - Stor betydelse, Sötvatten (L) - Stor betydelse, Våtmark (V) - Stor betydelse, Brackvatten (B) - Har betydelse, Havsstrand (H) - Har betydelse, Marin miljö (M) - Har betydelse, Urban miljö (U) - Har betydelse;NA;
233881;56897;Branta canadensis canadensis;östlig kanadagås;Underart;4;;NE;
100019;56898;Branta leucopsis;vitkindad gås;Art;481826;Havsstrand (H) - Stor betydelse, Jordbrukslandskap (J) - Stor betydelse, Brackvatten (B) - Har betydelse, Sötvatten (L) - Har betydelse, Våtmark (V) - Har betydelse;LC;
233816;56899;Branta hutchinsii;polargås;Art;285;Sötvatten (L) - Stor betydelse;NA;
266746;56900;Branta hutchinsii hutchinsii;nunavutpolargås;Underart;22;;NA;
266744;56901;Branta hutchinsii minima;polargås, underarten minima;Underart;83;;NA;
266745;56902;Branta hutchinsii taverneri;polargås, underarten taverneri;Underart;2;;NA;
266743;56903;Branta leucopsis x bernicla;vitkindad gås x prutgås;Hybrid;40;;NA;
266747;56904;Branta leucopsis x ruficollis;vitkindad gås x rödhalsad gås;Hybrid;46;;NA;
267114;56905;Branta leucopsis x canadensis;vitkindad gås x kanadagås;Hybrid;1687;;NA;
6007921;56906;Branta hutchinsii x leucopsis;polargås x vitkindad gås;Hybrid;35;;NA;
1001443;56907;Anser;;Släkte;1727498;;;
233813;56908;Anser indicus;stripgås;Art;6125;Sötvatten (L) - Stor betydelse;NA;
233815;56909;Anser canagicus;kejsargås;Art;56;Sötvatten (L) - Stor betydelse;NA;
233777;56910;Anser rossii;dvärgsnögås;Art;134;Sötvatten (L) - Stor betydelse;NA;
233778;56911;Anser caerulescens;snögås;Art;2921;Sötvatten (L) - Stor betydelse;NA;
267296;56912;Anser caerulescens, blue morph;blågås;Morfotyp;203;;NA;
267295;56913;Anser caerulescens, white morph;snögås, vit morf;Morfotyp;442;;NA;
233879;56914;Anser caerulescens caerulescens;snögås, underarten caerulescens;Underart;0;;NA;
102928;56915;Anser anser;grågås;Art;1100360;Havsstrand (H) - Stor betydelse, Jordbrukslandskap (J) - Stor betydelse, Våtmark (V) - Stor betydelse, Brackvatten (B) - Har betydelse, Marin miljö (M) - Har betydelse, Sötvatten (L) - Har betydelse;LC;
233880;56916;Anser anser anser;västlig grågås;Underart;824;;NE;
266232;56917;Anser anser rubrirostris;grågås, underarten rubrirostris;Underart;3;;NA;
233814;56918;Anser cygnoides;svangås;Art;125;Sötvatten (L) - Stor betydelse;NA;
100008;56919;Anser erythropus;fjällgås;Art;20911;Fjäll (F) - Stor betydelse, Jordbrukslandskap (J) - Stor betydelse, Sötvatten (L) - Stor betydelse, Våtmark (V) - Stor betydelse;EN;D
103058;56920;Anser albifrons;bläsgås;Art;213371;Jordbrukslandskap (J) - Stor betydelse, Havsstrand (H) - Har betydelse;NA;
205925;56921;Anser albifrons flavirostris;grönlandsbläsgås;Underart;96;;NA;
233837;56922;Anser albifrons albifrons;rysk bläsgås;Underart;1421;;NA;
205924;56923;Anser serrirostris;tundragås;Art;19412;;NA;
6332426;56924;Anser serrirostris rossicus;västlig tundragås;Underart;2;;NA;
232268;56925;Anser brachyrhynchus;spetsbergsgås;Art;86610;Jordbrukslandskap (J) - Stor betydelse, Sötvatten (L) - Har betydelse, Våtmark (V) - Har betydelse;NA;
232125;56926;Anser fabalis;skogsgås;Art;32952;Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse, Våtmark (V) - Stor betydelse;VU;C1
6332425;56927;Anser fabalis fabalis;västlig skogsgås;Underart;13;;NE;
232126;56928;Anser fabalis fabalis (staging);västlig skogsgås (rastande);Population;0;Jordbrukslandskap (J) - Stor betydelse, Våtmark (V) - Stor betydelse;NE;
6332421;56929;Anser indicus x canagicus;stripgås x kejsargås;Hybrid;9;;NA;
266236;56930;Anser indicus x caerulescens;stripgås x snögås;Hybrid;8;;NA;
266235;56931;Anser anser x indicus;grågås x stripgås;Hybrid;31;;NA;
266234;56932;Anser cygnoides x indicus;svangås x stripgås;Hybrid;2;;NA;
266233;56933;Anser cygnoides x anser;svangås x grågås;Hybrid;11;;NA;
266226;56934;Anser fabalis/serrirostris x indicus;skogsgås/tundragås x stripgås;Hybrid;1;;NA;
266227;56935;Anser brachyrhynchus x indicus;spetsbergsgås x stripgås;Hybrid;0;;NA;
266228;56936;Anser canagicus x anser;kejsargås x grågås;Hybrid;3;;NA;
266739;56937;Anser caerulescens x canagicus;snögås x kejsargås;Hybrid;2;;NA;
266229;56938;Anser erythropus x canagicus;fjällgås x kejsargås;Hybrid;0;;NA;
266738;56939;Anser caerulescens x rossii;snögås x dvärgsnögås;Hybrid;0;;NA;
266735;56940;Anser anser x caerulescens;grågås x snögås;Hybrid;16;;NA;
266737;56941;Anser albifrons x caerulescens;bläsgås x snögås;Hybrid;1;;NA;
266225;56942;Anser fabalis/serrirostris x anser;skogsgås/tundragås x grågås;Hybrid;36;;NA;
266231;56943;Anser albifrons x anser;bläsgås x grågås;Hybrid;17;;NA;
266736;56944;Anser albifrons x erythropus;bläsgås x fjällgås;Hybrid;7;;NA;
266230;56945;Anser erythropus/albifrons;fjällgås/bläsgås;Artkomplex;234333;;NA;
100009;56946;Anser fabalis/serrirostris;sädgås;Kollektivtaxon;236447;Jordbrukslandskap (J) - Stor betydelse, Sötvatten (L) - Stor betydelse, Våtmark (V) - Stor betydelse, Havsstrand (H) - Har betydelse, Skog (S) - Har betydelse;NA;
266741;56947;Anser albifrons x Branta canadensis;bläsgås x kanadagås;Hybrid;59;;NA;
6012055;56948;Branta canadensis x Anser caerulescens;kanadagås x snögås;Hybrid;8;;NA;
266767;56949;Branta leucopsis x Anser caerulescens;vitkindad gås x snögås;Hybrid;38;;NA;
6331478;56950;Branta leucopsis x Anser rossii;vitkindad gås x dvärgsnögås;Hybrid;7;;NA;
6037580;56951;Anser albifrons x Branta leucopsis;bläsgås x vitkindad gås;Hybrid;12;;NA;
267094;56952;Anser anser x Branta canadensis;grågås x kanadagås;Hybrid;28283;;NA;
266794;56953;Anser anser x Branta leucopsis;grågås x vitkindad gås;Hybrid;151;;NA;
6049778;56954;Anser cygnoides x Branta canadensis;svangås x kanadagås;Hybrid;7;;NA;
266740;56955;Anser canagicus x Branta leucopsis;kejsargås x vitkindad gås;Hybrid;9;;NA;
267093;56956;Anser erythropus x Branta leucopsis;fjällgås x vitkindad gås;Hybrid;905;;NA;
6326462;56957;Anser indicus x Branta canadensis;stripgås x kanadagås;Hybrid;13;;NA;
6052760;56958;Anser indicus x Branta leucopsis;stripgås x vitkindad gås;Hybrid;7;;NA;
6006072;56959;Anser/Branta;gäss;Pseudotaxon;3120467;;;
6009642;56960;Chen;;Släkte;0;;;
1016772;56961;Anatinae;änder;Underfamilj;8759369;;;
6011828;56962;Callonetta;;Släkte;1;;;
6011829;56963;Callonetta leucophrys;beigekindad and;Art;1;Sötvatten (L) - Stor betydelse;NA;
1016779;56964;Cairinini;;Tribus;6861;;;
1009505;56965;Aix;;Släkte;6857;;;
233818;56966;Aix galericulata;mandarinand;Art;6647;Sötvatten (L) - Stor betydelse, Urban miljö (U) - Stor betydelse, Våtmark (V) - Stor betydelse;NA;
233817;56967;Aix sponsa;brudand;Art;208;Sötvatten (L) - Stor betydelse;NA;
6006097;56968;Aix sponsa/galericulata;brudand/mandarinand;Artkomplex;6856;;NA;
1016773;56969;Tadornini;;Tribus;310206;;;
1008690;56970;Alopochen;;Släkte;1375;;;
233179;56971;Alopochen aegyptiaca;nilgås;Art;1375;Sötvatten (L) - Stor betydelse;NA;
1001445;56972;Tadorna;;Släkte;308831;;;
102930;56973;Tadorna tadorna;gravand;Art;307820;Brackvatten (B) - Stor betydelse, Havsstrand (H) - Stor betydelse, Marin miljö (M) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse, Sötvatten (L) - Har betydelse;NT;A2b
6047728;56974;Tadorna cana;gråhuvad rostand;Art;10;;NA;
233138;56975;Tadorna ferruginea;rostand;Art;997;;NA;
266748;56976;Tadorna variegata;paradisgravand;Art;11;Sötvatten (L) - Stor betydelse;NA;
233139;56977;Tadorna tadornoides;australisk rostand;Art;9;Sötvatten (L) - Stor betydelse;NA;
6330849;56978;Tadorna tadorna x ferruginea;gravand x rostand;Hybrid;16;;NA;
1016776;56979;Mergini;tunga dykänder;Tribus;3542954;;;
1001449;56980;Clangula;;Släkte;164213;;;
102108;56981;Clangula hyemalis;alfågel;Art;164213;Brackvatten (B) - Stor betydelse, Fjäll (F) - Stor betydelse, Sötvatten (L) - Stor betydelse, Våtmark (V) - Stor betydelse, Marin miljö (M) - Har betydelse;NT;A2abc
232124;56982;Clangula hyemalis (wintering);alfågel (övervintrande population);Population;0;Brackvatten (B) - Stor betydelse, Marin miljö (M) - Har betydelse;VU;A2abce
1008289;56983;Polysticta;;Släkte;3019;;;
232270;56984;Polysticta stelleri;alförrädare;Art;3019;;NA;
1001448;56985;Somateria;;Släkte;417939;;;
266761;56986;Somateria fischeri;glasögonejder;Art;0;;NA;
232271;56987;Somateria spectabilis;praktejder;Art;4716;;NA;
102935;56988;Somateria mollissima;ejder;Art;413227;Brackvatten (B) - Stor betydelse, Havsstrand (H) - Stor betydelse, Marin miljö (M) - Stor betydelse;EN;A2abce
233886;56989;Somateria mollissima mollissima;europeisk ejder;Underart;19;;NE;
266760;56990;Somateria mollissima x spectabilis;ejder x praktejder;Hybrid;5;;NA;
1009476;56991;Histrionicus;;Släkte;3;;;
233787;56992;Histrionicus histrionicus;strömand;Art;3;;NA;
1001450;56993;Melanitta;sjöorrar och svärtor;Släkte;482799;;;
102936;56994;Melanitta nigra;sjöorre;Art;273191;Brackvatten (B) - Stor betydelse, Fjäll (F) - Stor betydelse, Havsstrand (H) - Stor betydelse, Marin miljö (M) - Stor betydelse, Sötvatten (L) - Stor betydelse, Våtmark (V) - Stor betydelse;LC;
205928;56995;Melanitta americana;amerikansk sjöorre;Art;113;;NA;
233789;56996;Melanitta perspicillata;vitnackad svärta;Art;255;;NA;
102109;56997;Melanitta fusca;svärta;Art;208577;Brackvatten (B) - Stor betydelse, Havsstrand (H) - Stor betydelse, Marin miljö (M) - Stor betydelse, Sötvatten (L) - Stor betydelse, Våtmark (V) - Stor betydelse;LC;
266763;56998;Melanitta deglandi;amerikansk knölsvärta;Art;33;;NA;
266764;56999;Melanitta stejnegeri;sibirisk knölsvärta;Art;63;;NA;
6330719;57000;Melanitta fusca x deglandi;svärta x amerikansk knölsvärta;Hybrid;2;;NA;
266762;57001;Melanitta deglandi/stejnegeri;knölsvärta;Kollektivtaxon;102;;NA;
233788;57002;Melanitta americana;amerikansk sjöorre;Art;0;;;
1001451;57003;Bucephala;;Släkte;1061700;;;
233822;57004;Bucephala albeola;buffelhuvud;Art;12;;NA;
266765;57005;Bucephala islandica;islandsknipa;Art;0;;NA;
102937;57006;Bucephala clangula;knipa;Art;1061688;Brackvatten (B) - Stor betydelse, Marin miljö (M) - Stor betydelse, Skog (S) - Stor betydelse, Sötvatten (L) - Stor betydelse, Våtmark (V) - Har betydelse;LC;
233887;57007;Bucephala clangula clangula;eurasisk knipa;Underart;13;;NE;
267101;57008;Bucephala clangula x Mergellus albellus;knipskrake;Hybrid;155;;NA;
1016576;57009;Mergellus;;Släkte;269071;;;
100079;57010;Mergellus albellus;salskrake;Art;269071;Brackvatten (B) - Stor betydelse, Skog (S) - Stor betydelse, Sötvatten (L) - Stor betydelse, Marin miljö (M) - Har betydelse, Våtmark (V) - Har betydelse;LC;
1016705;57011;Lophodytes;;Släkte;103;;;
233823;57012;Lophodytes cucullatus;kamskrake;Art;103;Sötvatten (L) - Stor betydelse;NA;
266766;57013;Lophodytes cucullatus x Mergus serrator;kamskrake x småskrake;Hybrid;5;;NA;
1001452;57014;Mergus;;Släkte;1143842;;;
102939;57015;Mergus serrator;småskrake;Art;376242;Brackvatten (B) - Stor betydelse, Havsstrand (H) - Stor betydelse, Marin miljö (M) - Stor betydelse, Sötvatten (L) - Stor betydelse, Våtmark (V) - Stor betydelse, Fjäll (F) - Har betydelse;LC;
102940;57016;Mergus merganser;storskrake;Art;767371;Brackvatten (B) - Stor betydelse, Havsstrand (H) - Stor betydelse, Sötvatten (L) - Stor betydelse, Marin miljö (M) - Har betydelse, Skog (S) - Har betydelse, Våtmark (V) - Har betydelse;LC;
233888;57017;Mergus merganser merganser;vanlig storskrake;Underart;20;;NE;
6006111;57018;Lophodytes/Mergellus/Mergus;skrakar;Pseudotaxon;1413207;;;
6333020;57019;Lophodytes cucullatus x Mergellus albellus;kamskrake x salskrake;Hybrid;4;;;
1016775;57020;Aythyini;lätta dykänder;Tribus;1055433;;;
1008666;57021;Netta;;Släkte;713;;;
233137;57022;Netta rufina;rödhuvad dykand;Art;713;;NA;
1001447;57023;Aythya;;Släkte;1054695;;;
233140;57024;Aythya nyroca;vitögd dykand;Art;288;;NA;
102107;57025;Aythya ferina;brunand;Art;225821;Sötvatten (L) - Stor betydelse, Våtmark (V) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse;EN;"A2abce; C1"
234083;57026;Aythya valisineria;svartnäbbad brunand;Art;0;;NA;
233785;57027;Aythya collaris;ringand;Art;364;;NA;
234084;57028;Aythya americana;amerikansk brunand;Art;0;;NA;
102934;57029;Aythya fuligula;vigg;Art;706281;Brackvatten (B) - Stor betydelse, Havsstrand (H) - Stor betydelse, Marin miljö (M) - Stor betydelse, Sötvatten (L) - Stor betydelse, Våtmark (V) - Stor betydelse, Fjäll (F) - Har betydelse;LC;
233786;57030;Aythya affinis;mindre bergand;Art;33;;NA;
100014;57031;Aythya marila;bergand;Art;121392;Brackvatten (B) - Stor betydelse, Fjäll (F) - Stor betydelse, Havsstrand (H) - Stor betydelse, Marin miljö (M) - Stor betydelse, Sötvatten (L) - Stor betydelse, Våtmark (V) - Stor betydelse;VU;A2abce
233885;57032;Aythya marila marila;vanlig bergand;Underart;1;;NE;
267158;57033;Aythya ferina x nyroca;brunand x vitögd dykand;Hybrid;15;;NA;
267099;57034;Aythya ferina x fuligula;brunand x vigg;Hybrid;208;;NA;
6003771;57035;Aythya nyroca x fuligula;vitögd dykand x vigg;Hybrid;34;;NA;
267100;57036;Aythya fuligula x collaris;vigg x ringand;Hybrid;44;;NA;
266758;57037;Aythya fuligula x marila;vigg x bergand;Hybrid;108;;NA;
266759;57038;Aythya fuligula/marila;vigg/bergand;Artkomplex;828474;;NA;
6319437;57039;Netta rufina x Aythya ferina;rödhuvad dykand x brunand;Hybrid;2;;NA;
6331015;57040;Netta rufina x Aythya fuligula;rödhuvad dykand x vigg;Hybrid;7;;NA;
1016774;57041;Anatini;simänder;Tribus;3842580;;;
6051144;57042;Sibirionetta;;Släkte;31;;;
233820;57043;Sibirionetta formosa;gulkindad kricka;Art;31;Sötvatten (L) - Stor betydelse;NA;
6033506;57044;Spatula;;Släkte;493615;;;
100007;57045;Spatula querquedula;årta;Art;117339;Sötvatten (L) - Stor betydelse, Våtmark (V) - Stor betydelse;EN;C1
233784;57046;Spatula discors;blåvingad årta;Art;98;;NA;
233821;57047;Spatula cyanoptera;kanelårta;Art;16;Sötvatten (L) - Stor betydelse;NA;
102106;57048;Spatula clypeata;skedand;Art;376175;Sötvatten (L) - Stor betydelse, Våtmark (V) - Stor betydelse, Brackvatten (B) - Har betydelse, Havsstrand (H) - Har betydelse;LC;
6332469;57049;Spatula querquedula x clypeata;årta x skedand;Hybrid;20;;NA;
266756;57050;Spatula discors x clypeata;blåvingad årta x skedand;Hybrid;33;;NA;
6033504;57051;Mareca;;Släkte;1004610;;;
233819;57052;Mareca falcata;praktand;Art;5;Sötvatten (L) - Stor betydelse;NA;
102105;57053;Mareca strepera;snatterand;Art;410646;Sötvatten (L) - Stor betydelse, Våtmark (V) - Stor betydelse, Brackvatten (B) - Har betydelse, Havsstrand (H) - Har betydelse;LC;
233882;57054;Mareca strepera strepera;vanlig snatterand;Underart;7;;NE;
102931;57055;Mareca penelope;bläsand;Art;593481;Brackvatten (B) - Stor betydelse, Havsstrand (H) - Stor betydelse, Sötvatten (L) - Stor betydelse, Våtmark (V) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse;NT;A2ab
233782;57056;Mareca americana;amerikansk bläsand;Art;509;;NA;
234081;57057;Mareca sibilatrix;chilebläsand;Art;32;Sötvatten (L) - Har betydelse;NA;
266749;57058;Mareca americana x penelope;amerikansk bläsand x bläsand;Hybrid;64;;NA;
1001446;57059;Anas;;Släkte;2343727;;;
102933;57060;Anas platyrhynchos;gräsand;Art;1304010;Sötvatten (L) - Stor betydelse, Våtmark (V) - Stor betydelse, Brackvatten (B) - Har betydelse, Fjäll (F) - Har betydelse, Havsstrand (H) - Har betydelse, Jordbrukslandskap (J) - Har betydelse, Marin miljö (M) - Har betydelse, Urban miljö (U) - Har betydelse;LC;
233884;57061;Anas platyrhynchos platyrhynchos;vanlig gräsand;Underart;9;;NE;
233783;57062;Anas rubripes;svartand;Art;29;;NA;
234082;57063;Anas capensis;kapand;Art;4;Sötvatten (L) - Stor betydelse;NA;
266754;57064;Anas bahamensis;bahamaand;Art;11;Sötvatten (L) - Stor betydelse;NA;
100006;57065;Anas acuta;stjärtand;Art;247042;Brackvatten (B) - Stor betydelse, Havsstrand (H) - Stor betydelse, Sötvatten (L) - Stor betydelse, Våtmark (V) - Stor betydelse;EN;C1
102932;57066;Anas crecca;kricka;Art;792979;Brackvatten (B) - Stor betydelse, Sötvatten (L) - Stor betydelse, Våtmark (V) - Stor betydelse, Fjäll (F) - Har betydelse, Havsstrand (H) - Har betydelse;NT;A2b
233883;57067;Anas crecca crecca;eurasisk kricka;Underart;77;;NE;
205518;57068;Anas crecca carolinensis;amerikansk kricka;Underart;843;;NA;
266757;57069;Anas flavirostris;gulnäbbad kricka;Art;19;Sötvatten (L) - Stor betydelse;NA;
6322444;57070;Anas castanea;kastanjekricka;Art;1;;NA;
266751;57071;Anas platyrhynchos x crecca;gräsand x kricka;Hybrid;22;;NA;
6011298;57072;Anas rubripes x platyrhynchos;svartand x gräsand;Hybrid;4;;NA;
267095;57073;Anas acuta x platyrhynchos;stjärtand x gräsand;Hybrid;448;;NA;
266752;57074;Anas crecca carolinensis x crecca;amerikansk kricka x eurasisk kricka;Hybrid;22;;NA;
267304;57075;Spatula clypeata x Anas platyrhynchos;skedand x gräsand;Hybrid;6;;NA;
266753;57076;Mareca strepera x Anas platyrhynchos;snatterand x gräsand;Hybrid;160;;NA;
6046613;57077;Mareca penelope x Anas acuta;bläsand x stjärtand;Hybrid;21;;NA;
266750;57078;Mareca penelope x Anas platyrhynchos;bläsand x gräsand;Hybrid;75;;NA;
6325789;57079;Anas acuta x Mareca sibilatrix;stjärtand x chilebläsand;Hybrid;2;;NA;
6326765;57080;Anas crecca x Sibirionetta formosa;kricka x gulkindad kricka;Hybrid;3;;NA;
266755;57081;Anas crecca x Spatula querquedula;kricka x årta;Hybrid;2;;NA;
1016777;57082;Oxyurini;;Tribus;0;;;
1016778;57083;Aythyini/Mergini;dykänder;Pseudotaxon;4598925;;;
3000282;57084;Galliformes;hönsfåglar;Ordning;731261;;;
6331449;57085;Odontophoridae;tofsvaktlar;Familj;2;;;
6331450;57086;Colinus;;Släkte;1;;;
6331451;57087;Colinus virginianus;virginiavaktel;Art;1;;NA;
2002070;57088;Phasianidae;fasanfåglar;Familj;731239;;;
6006103;57089;Phasianinae;;Underfamilj;731105;;;
6006107;57090;Tetraonini;skogshöns;Tribus;353504;;;
1001466;57091;Bonasa;;Släkte;0;;;
1016574;57092;Tetrastes;;Släkte;60495;;;
102612;57093;Tetrastes bonasia;järpe;Art;60495;Skog (S) - Stor betydelse;LC;
233908;57094;Tetrastes bonasia bonasia;nordeuropeisk järpe;Underart;6;;NE;
6332427;57095;Tetrastes bonasia griseonota;finnjärpe;Underart;4;;NE;
1001467;57096;Lagopus;ripor;Släkte;39787;;;
102945;57097;Lagopus muta;fjällripa;Art;12425;Fjäll (F) - Stor betydelse;LC;
233910;57098;Lagopus muta muta;nordeuropeisk fjällripa;Underart;1;;NE;
102944;57099;Lagopus lagopus;dalripa;Art;27130;Fjäll (F) - Stor betydelse, Skog (S) - Stor betydelse, Våtmark (V) - Har betydelse;LC;
233909;57100;Lagopus lagopus lagopus;nordeuropeisk dalripa;Underart;3;;NE;
1001468;57101;Tetrao;;Släkte;104747;;;
100138;57102;Tetrao urogallus;tjäder;Art;104737;Skog (S) - Stor betydelse, Våtmark (V) - Stor betydelse;LC;
233911;57103;Tetrao urogallus urogallus;nordeuropeisk tjäder;Underart;0;;NE;
1016575;57104;Lyrurus;;Släkte;148447;;;
102613;57105;Lyrurus tetrix;orre;Art;148447;Skog (S) - Stor betydelse, Våtmark (V) - Stor betydelse;LC;
233912;57106;Lyrurus tetrix tetrix;vanlig orre;Underart;8;;NE;
266768;57107;Lyrurus tetrix x Tetrao urogallus;rackelhane;Hybrid;155;;NA;
6006108;57108;Phasianinae, tribus incertae sedis;;Tribus;70323;;;
1001469;57109;Perdix;;Släkte;70323;;;
100099;57110;Perdix perdix;rapphöna;Art;70322;Jordbrukslandskap (J) - Stor betydelse;LC;
233913;57111;Perdix perdix perdix;vanlig rapphöna;Underart;9;;NE;
6006106;57112;Phasianini;;Tribus;264609;;;
6037568;57113;Syrmaticus;;Släkte;85;;;
6037569;57114;Syrmaticus reevesii;kungsfasan;Art;85;;NA;
1016707;57115;Chrysolophus;;Släkte;28;;;
266772;57116;Chrysolophus pictus;guldfasan;Art;17;;NA;
266773;57117;Chrysolophus amherstiae;diamantfasan;Art;11;;NA;
1001471;57118;Phasianus;;Släkte;264494;;;
102946;57119;Phasianus colchicus;fasan;Art;264493;Jordbrukslandskap (J) - Stor betydelse, Urban miljö (U) - Har betydelse;NA;
6011854;57120;Lophura;;Släkte;2;;;
6011855;57121;Lophura nycthemera;silverfasan;Art;2;;NA;
6006105;57122;Gallini;;Tribus;55;;;
1016578;57123;Gallus;djungelhöns;Släkte;55;;;
264919;57124;Gallus gallus;tamhöna;Art;55;;NA;
6006104;57125;Coturnicini;;Tribus;42609;;;
1001470;57126;Coturnix;;Släkte;42348;;;
266771;57127;Coturnix japonica;japansk vaktel;Art;8;;NA;
100043;57128;Coturnix coturnix;vaktel;Art;42339;Jordbrukslandskap (J) - Stor betydelse;LC;
233914;57129;Coturnix coturnix coturnix;vanlig vaktel;Underart;1;;NE;
1016706;57130;Alectoris;;Släkte;261;;;
266770;57131;Alectoris rufa;rödhöna;Art;238;Jordbrukslandskap (J) - Stor betydelse;NA;
266769;57132;Alectoris chukar;berghöna;Art;22;;NA;
6333212;57133;Alectoris graeca;stenhöna;Art;0;;;
6006109;57134;Coturnicini/Gallini/Phasianini/Perdix;fälthöns;Pseudotaxon;377600;;;
2002069;57135;Tetraonidae;skogshöns;Familj;0;;;
3000537;57136;Phoenicopteriformes;flamingofåglar;Ordning;165;;;
2003073;57137;Phoenicopteridae;flamingor;Familj;165;;;
6011880;57138;Phoeniconaias;;Släkte;4;;;
233791;57139;Phoeniconaias minor;mindre flamingo;Art;4;;NA;
1009477;57140;Phoenicopterus;;Släkte;154;;;
233792;57141;Phoenicopterus chilensis;chileflamingo;Art;40;;NA;
233790;57142;Phoenicopterus roseus;större flamingo;Art;76;;NA;
233825;57143;Phoenicopterus ruber;karibflamingo;Art;15;;NA;
6006034;57144;Phoenicopterus ruber/roseus;större flamingo/karibflamingo;Kollektivtaxon;94;;NA;
6011009;57145;Podicipediformes;doppingfåglar;Ordning;1136241;;;
2002058;57146;Podicipedidae;doppingar;Familj;1136239;;;
1001422;57147;Tachybaptus;;Släkte;201047;;;
102104;57148;Tachybaptus ruficollis;smådopping;Art;201047;Jordbrukslandskap (J) - Stor betydelse, Sötvatten (L) - Stor betydelse, Brackvatten (B) - Har betydelse, Marin miljö (M) - Har betydelse, Urban miljö (U) - Har betydelse;LC°;
233864;57149;Tachybaptus ruficollis ruficollis;europeisk smådopping;Underart;5;;NE;
1016708;57150;Podilymbus;;Släkte;0;;;
266776;57151;Podilymbus podiceps;tjocknäbbad dopping;Art;0;;NA;
1001423;57152;Podiceps;;Släkte;934573;;;
100113;57153;Podiceps auritus;svarthakedopping;Art;202843;Brackvatten (B) - Stor betydelse, Sötvatten (L) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse, Marin miljö (M) - Har betydelse, Urban miljö (U) - Har betydelse;LC;
233865;57154;Podiceps auritus auritus;eurasisk svarthakedopping;Underart;3;;NE;
100114;57155;Podiceps grisegena;gråhakedopping;Art;176957;Brackvatten (B) - Stor betydelse, Sötvatten (L) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse, Marin miljö (M) - Har betydelse;NT;A2abc
233834;57156;Podiceps grisegena grisegena;vanlig gråhakedopping;Underart;148;;NE;
205920;57157;Podiceps grisegena holbolli;större gråhakedopping;Underart;0;;NA;
